,time,weathercode (wmo code),temperature_2m_mean (°C),rain_sum (mm),Province
539,2019-06-24,63,22.345833,10.500001,Aceh
540,2019-06-25,61,22.787498,11.8,Aceh
541,2019-06-26,55,23.470835,1.3000001,Aceh
542,2019-06-27,51,23.608335,0.4,Aceh
543,2019-06-28,51,23.579165,0.1,Aceh
544,2019-06-29,1,23.512503,0.0,Aceh
545,2019-06-30,2,23.637499,0.0,Aceh
546,2019-07-01,51,23.516665,0.1,Aceh
547,2019-07-02,51,23.479164,0.90000004,Aceh
548,2019-07-03,51,23.370834,0.6,Aceh
549,2019-07-04,2,23.670832,0.0,Aceh
550,2019-07-05,51,24.058332,0.8000001,Aceh
551,2019-07-06,51,23.225,1.5,Aceh
552,2019-07-07,51,23.225004,0.70000005,Aceh
553,2019-07-08,51,22.85417,1.5000001,Aceh
554,2019-07-09,63,22.5375,4.1,Aceh
555,2019-07-10,63,22.795832,6.7999997,Aceh
556,2019-07-11,61,22.129168,4.9,Aceh
557,2019-07-12,61,22.533335,5.6,Aceh
558,2019-07-13,53,21.975,3.5,Aceh
559,2019-07-14,63,22.137503,9.099999,Aceh
560,2019-07-15,63,22.058332,9.900001,Aceh
561,2019-07-16,65,22.108332,15.900001,Aceh
562,2019-07-17,61,22.516665,5.8999996,Aceh
563,2019-07-18,65,22.233332,25.099998,Aceh
564,2019-07-19,63,21.545832,17.199997,Aceh
565,2019-07-20,63,21.500002,30.6,Aceh
566,2019-07-21,63,21.366667,29.2,Aceh
567,2019-07-22,63,22.77083,6.8999996,Aceh
568,2019-07-23,65,22.57917,11.700001,Aceh
569,2019-07-24,61,22.820831,1.9,Aceh
570,2019-07-25,61,23.14583,2.8,Aceh
571,2019-07-26,63,22.845833,6.1,Aceh
572,2019-07-27,51,22.683334,0.1,Aceh
573,2019-07-28,51,22.716667,0.3,Aceh
574,2019-07-29,53,22.491669,1.9,Aceh
575,2019-07-30,51,22.725,0.4,Aceh
576,2019-07-31,53,22.9625,1.0,Aceh
577,2019-08-01,55,22.65,2.0,Aceh
578,2019-08-02,51,23.137497,0.2,Aceh
579,2019-08-03,51,23.116669,0.8,Aceh
580,2019-08-04,51,22.958334,0.5,Aceh
581,2019-08-05,51,22.854166,0.1,Aceh
582,2019-08-06,1,23.379166,0.0,Aceh
583,2019-08-07,1,23.287504,0.0,Aceh
584,2019-08-08,51,23.220835,1.6,Aceh
585,2019-08-09,51,23.916666,0.7,Aceh
586,2019-08-10,51,23.14583,0.2,Aceh
587,2019-08-11,53,23.275003,4.2000003,Aceh
588,2019-08-12,55,23.84167,4.7999997,Aceh
589,2019-08-13,61,23.054167,7.8,Aceh
590,2019-08-14,63,22.858335,12.800001,Aceh
591,2019-08-15,63,21.591667,13.4,Aceh
592,2019-08-16,63,22.0,12.5,Aceh
593,2019-08-17,53,23.045832,1.9,Aceh
594,2019-08-18,63,22.749998,9.900001,Aceh
595,2019-08-19,51,22.795835,1.0,Aceh
596,2019-08-20,63,22.470835,15.600001,Aceh
597,2019-08-21,63,21.574999,14.499999,Aceh
598,2019-08-22,65,22.437502,16.5,Aceh
599,2019-08-23,65,21.899996,29.600002,Aceh
600,2019-08-24,61,21.366669,7.6,Aceh
601,2019-08-25,61,21.629166,2.6,Aceh
602,2019-08-26,63,21.833334,8.5,Aceh
603,2019-08-27,55,22.0,4.5,Aceh
604,2019-08-28,3,23.329165,0.0,Aceh
605,2019-08-29,63,21.9625,10.2,Aceh
606,2019-08-30,51,21.775002,1.5000001,Aceh
607,2019-08-31,55,22.633333,3.8000002,Aceh
608,2019-09-01,61,21.9625,12.7,Aceh
609,2019-09-02,61,22.537498,3.8999999,Aceh
610,2019-09-03,63,22.545835,6.2999997,Aceh
611,2019-09-04,55,23.283333,1.2,Aceh
612,2019-09-05,51,23.425001,0.2,Aceh
613,2019-09-06,2,23.737501,0.0,Aceh
614,2019-09-07,53,23.15833,1.7,Aceh
615,2019-09-08,55,22.433334,3.5999997,Aceh
616,2019-09-09,63,21.666666,11.1,Aceh
617,2019-09-10,53,22.058334,4.1000004,Aceh
618,2019-09-11,53,22.470833,1.0,Aceh
619,2019-09-12,63,22.225,7.9,Aceh
620,2019-09-13,61,22.070837,3.7,Aceh
621,2019-09-14,55,21.949999,2.6,Aceh
622,2019-09-15,55,22.366667,3.1,Aceh
623,2019-09-16,61,22.233332,3.8000002,Aceh
624,2019-09-17,61,22.529167,4.2999997,Aceh
625,2019-09-18,63,22.591665,12.5,Aceh
626,2019-09-19,63,22.512499,9.300001,Aceh
627,2019-09-20,63,22.170835,7.0999994,Aceh
628,2019-09-21,63,21.895834,14.8,Aceh
629,2019-09-22,63,21.816666,7.5,Aceh
630,2019-09-23,53,22.520834,2.2,Aceh
631,2019-09-24,63,22.554167,4.8999996,Aceh
632,2019-09-25,63,21.824999,8.0,Aceh
633,2019-09-26,63,21.666666,16.899998,Aceh
634,2019-09-27,63,21.466665,7.499999,Aceh
635,2019-09-28,63,21.083334,11.800001,Aceh
636,2019-09-29,63,21.2625,8.2,Aceh
637,2019-09-30,63,21.0875,17.6,Aceh
638,2019-10-01,63,20.991667,12.099999,Aceh
639,2019-10-02,63,20.887499,7.9,Aceh
640,2019-10-03,63,20.816668,9.099999,Aceh
641,2019-10-04,63,21.012503,7.3999996,Aceh
642,2019-10-05,63,21.175001,33.8,Aceh
643,2019-10-06,63,20.804167,17.199999,Aceh
644,2019-10-07,63,20.929167,24.199999,Aceh
645,2019-10-08,63,21.208334,18.5,Aceh
646,2019-10-09,63,20.954166,15.8,Aceh
647,2019-10-10,63,20.954168,10.2,Aceh
648,2019-10-11,61,21.066668,9.6,Aceh
649,2019-10-12,61,21.133335,3.5,Aceh
650,2019-10-13,63,21.266668,9.299999,Aceh
651,2019-10-14,53,21.420835,3.0,Aceh
652,2019-10-15,63,21.199999,14.299999,Aceh
653,2019-10-16,53,21.845835,2.5,Aceh
654,2019-10-17,61,21.41667,6.7,Aceh
655,2019-10-18,63,21.133333,7.3,Aceh
656,2019-10-19,63,21.558334,8.599999,Aceh
657,2019-10-20,61,22.125,5.3,Aceh
658,2019-10-21,63,21.541666,11.6,Aceh
659,2019-10-22,63,21.695833,41.999996,Aceh
660,2019-10-23,63,21.3375,13.5,Aceh
661,2019-10-24,61,21.05,12.000001,Aceh
662,2019-10-25,53,21.558334,6.0,Aceh
663,2019-10-26,63,20.895834,13.000001,Aceh
664,2019-10-27,63,20.87083,16.6,Aceh
665,2019-10-28,63,21.479166,8.3,Aceh
666,2019-10-29,63,21.345833,13.3,Aceh
667,2019-10-30,63,21.395834,14.199999,Aceh
668,2019-10-31,63,21.270834,18.2,Aceh
669,2019-11-01,63,20.945833,15.599999,Aceh
670,2019-11-02,65,20.341667,115.7,Aceh
671,2019-11-03,61,21.2125,6.2,Aceh
672,2019-11-04,55,21.325,5.3,Aceh
673,2019-11-05,61,22.150003,4.0,Aceh
674,2019-11-06,63,22.025,8.0,Aceh
675,2019-11-07,63,21.4,21.1,Aceh
676,2019-11-08,65,21.362501,24.999998,Aceh
677,2019-11-09,63,21.466665,12.3,Aceh
678,2019-11-10,63,21.375,11.499999,Aceh
679,2019-11-11,61,21.108334,8.900001,Aceh
680,2019-11-12,63,21.162498,14.099999,Aceh
681,2019-11-13,63,21.266666,16.5,Aceh
682,2019-11-14,63,21.79167,11.400001,Aceh
683,2019-11-15,61,21.6875,7.8,Aceh
684,2019-11-16,63,21.133333,11.8,Aceh
685,2019-11-17,63,21.095833,31.4,Aceh
686,2019-11-18,63,21.1625,19.6,Aceh
687,2019-11-19,63,21.4625,5.8,Aceh
688,2019-11-20,63,21.2375,13.799999,Aceh
689,2019-11-21,63,21.700003,11.0,Aceh
690,2019-11-22,53,21.654165,3.2000003,Aceh
691,2019-11-23,61,21.291666,6.0,Aceh
692,2019-11-24,51,21.708334,0.9,Aceh
693,2019-11-25,53,21.641668,2.1999998,Aceh
694,2019-11-26,53,21.9125,2.5000002,Aceh
695,2019-11-27,61,21.920832,3.5,Aceh
696,2019-11-28,63,21.808334,10.8,Aceh
697,2019-11-29,63,21.958334,12.0,Aceh
698,2019-11-30,63,21.954168,9.700001,Aceh
699,2019-12-01,61,21.541666,11.300001,Aceh
700,2019-12-02,61,21.370834,14.7,Aceh
701,2019-12-03,61,21.220833,14.2,Aceh
702,2019-12-04,53,21.462502,3.0,Aceh
703,2019-12-05,55,21.412498,6.1,Aceh
704,2019-12-06,63,21.216667,25.199999,Aceh
705,2019-12-07,55,20.966667,6.700001,Aceh
706,2019-12-08,61,21.008333,6.0000005,Aceh
707,2019-12-09,63,20.958334,12.2,Aceh
708,2019-12-10,63,21.09583,12.199999,Aceh
709,2019-12-11,63,20.791666,12.3,Aceh
710,2019-12-12,53,21.579168,2.0,Aceh
711,2019-12-13,53,21.716667,3.0,Aceh
712,2019-12-14,61,20.566668,6.7,Aceh
713,2019-12-15,63,20.454165,14.8,Aceh
714,2019-12-16,63,21.066666,7.2000003,Aceh
715,2019-12-17,63,21.162498,14.399999,Aceh
716,2019-12-18,63,21.016665,14.3,Aceh
717,2019-12-19,61,21.558332,6.5000005,Aceh
718,2019-12-20,63,21.73333,7.5,Aceh
719,2019-12-21,63,21.229168,11.000001,Aceh
720,2019-12-22,51,21.654167,0.3,Aceh
721,2019-12-23,51,21.891663,1.1,Aceh
722,2019-12-24,3,22.504166,0.0,Aceh
723,2019-12-25,55,21.841667,4.0,Aceh
724,2019-12-26,61,21.516665,6.8,Aceh
725,2019-12-27,63,21.6,12.8,Aceh
726,2019-12-28,63,21.47083,13.9,Aceh
727,2019-12-29,63,21.924997,16.7,Aceh
728,2019-12-30,63,21.879166,15.5,Aceh
729,2019-12-31,51,21.862501,2.3999999,Aceh
730,2020-01-01,51,21.433332,0.4,Aceh
731,2020-01-02,51,20.808332,0.2,Aceh
732,2020-01-03,51,21.420835,1.8000002,Aceh
733,2020-01-04,51,21.645834,1.9,Aceh
734,2020-01-05,51,21.420832,1.2,Aceh
735,2020-01-06,51,21.679167,0.70000005,Aceh
736,2020-01-07,51,21.2375,0.6,Aceh
737,2020-01-08,51,21.204166,0.1,Aceh
738,2020-01-09,61,21.125002,4.4,Aceh
739,2020-01-10,51,21.054167,1.5000001,Aceh
740,2020-01-11,51,21.125002,0.3,Aceh
741,2020-01-12,51,21.8125,0.3,Aceh
742,2020-01-13,51,21.89583,0.5,Aceh
743,2020-01-14,51,22.187498,0.4,Aceh
744,2020-01-15,51,21.833334,0.8,Aceh
745,2020-01-16,51,21.966667,1.2,Aceh
746,2020-01-17,61,21.762499,3.7,Aceh
747,2020-01-18,3,22.329168,0.0,Aceh
748,2020-01-19,53,22.270834,4.4,Aceh
749,2020-01-20,63,21.691668,16.099998,Aceh
750,2020-01-21,63,21.345833,9.3,Aceh
751,2020-01-22,51,21.820833,0.6,Aceh
752,2020-01-23,51,22.324999,0.2,Aceh
753,2020-01-24,51,22.574999,0.3,Aceh
754,2020-01-25,51,22.525,0.90000004,Aceh
755,2020-01-26,53,21.945833,3.9000003,Aceh
756,2020-01-27,61,21.312498,4.9,Aceh
757,2020-01-28,51,21.566664,2.4000003,Aceh
758,2020-01-29,53,21.8125,2.3999999,Aceh
759,2020-01-30,51,21.9,0.90000004,Aceh
760,2020-01-31,53,21.962502,5.4,Aceh
761,2020-02-01,51,22.479166,2.6000001,Aceh
762,2020-02-02,61,21.870834,11.2,Aceh
763,2020-02-03,55,21.116669,2.7,Aceh
764,2020-02-04,51,21.016666,0.1,Aceh
765,2020-02-05,51,21.225,0.1,Aceh
766,2020-02-06,61,21.104166,4.2,Aceh
767,2020-02-07,63,20.566666,24.2,Aceh
768,2020-02-08,53,21.162498,1.6,Aceh
769,2020-02-09,3,21.279167,0.0,Aceh
770,2020-02-10,63,20.920834,9.2,Aceh
771,2020-02-11,63,21.383333,8.2,Aceh
772,2020-02-12,63,22.004168,7.8999996,Aceh
773,2020-02-13,63,21.699997,16.6,Aceh
774,2020-02-14,63,21.758333,8.700001,Aceh
775,2020-02-15,63,20.916666,7.1000004,Aceh
776,2020-02-16,51,21.241665,2.3,Aceh
777,2020-02-17,53,21.587502,2.8,Aceh
778,2020-02-18,55,21.220833,4.2,Aceh
779,2020-02-19,63,20.9625,15.4,Aceh
780,2020-02-20,51,21.4625,0.2,Aceh
781,2020-02-21,51,21.28333,0.5,Aceh
782,2020-02-22,51,21.5625,0.2,Aceh
783,2020-02-23,61,21.133333,4.2,Aceh
784,2020-02-24,51,21.783333,1.1,Aceh
785,2020-02-25,51,22.704165,2.1000001,Aceh
786,2020-02-26,53,22.187502,5.8999996,Aceh
787,2020-02-27,51,22.47083,1.4000001,Aceh
788,2020-02-28,61,21.729166,6.4,Aceh
789,2020-02-29,61,21.783333,4.4000006,Aceh
790,2020-03-01,53,22.333336,2.6000001,Aceh
791,2020-03-02,3,22.70833,0.0,Aceh
792,2020-03-03,3,22.675001,0.0,Aceh
793,2020-03-04,51,22.566666,0.4,Aceh
794,2020-03-05,53,22.591665,3.0,Aceh
795,2020-03-06,61,21.041666,7.1000004,Aceh
796,2020-03-07,53,21.4375,3.3999999,Aceh
797,2020-03-08,51,22.195831,1.5,Aceh
798,2020-03-09,53,22.204168,1.4,Aceh
799,2020-03-10,53,21.895834,3.0,Aceh
800,2020-03-11,63,21.416666,42.9,Aceh
801,2020-03-12,63,21.729166,8.5,Aceh
802,2020-03-13,51,22.358335,0.4,Aceh
803,2020-03-14,51,23.212502,0.1,Aceh
804,2020-03-15,53,22.75,3.8999999,Aceh
805,2020-03-16,63,22.441668,11.799999,Aceh
806,2020-03-17,63,21.925001,6.6,Aceh
807,2020-03-18,51,21.783335,1.7,Aceh
808,2020-03-19,51,21.820831,0.4,Aceh
809,2020-03-20,53,21.854164,3.0,Aceh
810,2020-03-21,61,21.487501,5.5,Aceh
811,2020-03-22,51,21.720833,1.3000001,Aceh
812,2020-03-23,51,21.800001,0.6,Aceh
813,2020-03-24,61,22.1875,4.7000003,Aceh
814,2020-03-25,63,22.299997,7.6999993,Aceh
815,2020-03-26,63,21.458334,20.400002,Aceh
816,2020-03-27,61,21.895834,2.9,Aceh
817,2020-03-28,55,22.2875,3.2000003,Aceh
818,2020-03-29,61,21.837502,6.0,Aceh
819,2020-03-30,51,22.054167,1.6000001,Aceh
820,2020-03-31,55,22.495832,2.5,Aceh
821,2020-04-01,63,21.912498,14.9,Aceh
822,2020-04-02,63,21.637499,14.8,Aceh
823,2020-04-03,63,21.808334,7.2999997,Aceh
824,2020-04-04,61,21.908335,7.0000005,Aceh
825,2020-04-05,61,22.1625,2.9,Aceh
826,2020-04-06,63,21.183334,22.9,Aceh
827,2020-04-07,63,21.208334,11.1,Aceh
828,2020-04-08,63,21.229166,5.7999997,Aceh
829,2020-04-09,53,21.4125,4.0,Aceh
830,2020-04-10,51,22.1,1.2,Aceh
831,2020-04-11,51,22.716665,0.8,Aceh
832,2020-04-12,63,22.345833,6.7,Aceh
833,2020-04-13,63,21.408333,7.8000007,Aceh
834,2020-04-14,63,21.704165,14.899999,Aceh
835,2020-04-15,61,22.383333,4.6,Aceh
836,2020-04-16,63,21.674997,11.100001,Aceh
837,2020-04-17,63,21.47083,9.7,Aceh
838,2020-04-18,63,21.637503,9.599999,Aceh
839,2020-04-19,63,22.141668,6.2000003,Aceh
840,2020-04-20,53,22.6875,1.9000001,Aceh
841,2020-04-21,63,22.608337,4.9,Aceh
842,2020-04-22,63,22.487497,10.3,Aceh
843,2020-04-23,63,21.666666,23.199999,Aceh
844,2020-04-24,63,21.387499,18.3,Aceh
845,2020-04-25,63,21.175001,17.6,Aceh
846,2020-04-26,63,21.491669,5.799999,Aceh
847,2020-04-27,63,21.229166,19.9,Aceh
848,2020-04-28,63,21.020834,36.4,Aceh
849,2020-04-29,65,21.225,32.5,Aceh
850,2020-04-30,63,21.541666,21.199999,Aceh
851,2020-05-01,63,21.7125,24.1,Aceh
852,2020-05-02,63,20.837502,58.400005,Aceh
853,2020-05-03,63,21.420832,17.3,Aceh
854,2020-05-04,65,21.620834,30.4,Aceh
855,2020-05-05,63,21.974998,20.899998,Aceh
856,2020-05-06,63,21.916666,16.300003,Aceh
857,2020-05-07,63,21.583336,26.3,Aceh
858,2020-05-08,63,21.004166,25.099998,Aceh
859,2020-05-09,65,21.145834,67.9,Aceh
860,2020-05-10,63,21.758333,14.0,Aceh
861,2020-05-11,63,21.720833,13.699999,Aceh
862,2020-05-12,65,22.433334,14.100001,Aceh
863,2020-05-13,63,22.045832,14.6,Aceh
864,2020-05-14,65,22.133331,19.9,Aceh
865,2020-05-15,63,22.875002,24.7,Aceh
866,2020-05-16,63,22.137499,17.6,Aceh
867,2020-05-17,61,21.670832,8.3,Aceh
868,2020-05-18,61,22.608332,7.2000003,Aceh
869,2020-05-19,63,22.191666,12.1,Aceh
870,2020-05-20,61,22.370834,7.2000003,Aceh
871,2020-05-21,63,22.120834,12.1,Aceh
872,2020-05-22,63,21.570833,21.599998,Aceh
873,2020-05-23,63,21.758331,10.6,Aceh
874,2020-05-24,63,21.708334,24.599998,Aceh
875,2020-05-25,61,21.65833,19.400002,Aceh
876,2020-05-26,63,21.816668,42.4,Aceh
877,2020-05-27,63,22.408335,13.200001,Aceh
878,2020-05-28,63,23.045832,7.2999997,Aceh
879,2020-05-29,63,22.208334,8.4,Aceh
880,2020-05-30,63,22.579165,4.3,Aceh
881,2020-05-31,63,21.954168,10.999999,Aceh
882,2020-06-01,65,21.77917,21.7,Aceh
883,2020-06-02,61,22.120834,4.0,Aceh
884,2020-06-03,63,21.874998,13.8,Aceh
885,2020-06-04,65,21.433334,21.4,Aceh
886,2020-06-05,63,21.570831,7.8,Aceh
887,2020-06-06,63,22.033335,8.799999,Aceh
888,2020-06-07,61,21.858332,4.8,Aceh
889,2020-06-08,61,22.120834,2.4,Aceh
890,2020-06-09,63,22.399996,12.400001,Aceh
891,2020-06-10,65,22.529167,13.400001,Aceh
892,2020-06-11,63,22.0625,11.9,Aceh
893,2020-06-12,65,21.795835,16.100002,Aceh
894,2020-06-13,61,22.25,5.0,Aceh
895,2020-06-14,53,22.45833,1.9,Aceh
896,2020-06-15,63,22.0625,13.900001,Aceh
897,2020-06-16,61,21.2125,21.400002,Aceh
898,2020-06-17,63,21.829168,8.7,Aceh
899,2020-06-18,53,21.650002,1.8,Aceh
900,2020-06-19,63,21.558332,14.499998,Aceh
901,2020-06-20,61,21.654167,9.8,Aceh
902,2020-06-21,63,21.304167,25.6,Aceh
903,2020-06-22,63,20.8125,23.499998,Aceh
904,2020-06-23,55,21.216665,8.8,Aceh
905,2020-06-24,63,21.620834,13.4,Aceh
906,2020-06-25,55,21.683334,7.0000005,Aceh
907,2020-06-26,53,22.041666,2.3000002,Aceh
908,2020-06-27,51,22.541666,0.4,Aceh
909,2020-06-28,51,22.79167,0.7,Aceh
910,2020-06-29,51,22.583336,0.8,Aceh
911,2020-06-30,51,22.562498,0.6,Aceh
912,2020-07-01,53,22.475,1.5000001,Aceh
913,2020-07-02,51,22.574997,0.6,Aceh
914,2020-07-03,51,22.616667,0.1,Aceh
915,2020-07-04,61,21.970833,4.2,Aceh
916,2020-07-05,51,22.299997,0.5,Aceh
917,2020-07-06,61,22.187498,1.9000001,Aceh
918,2020-07-07,51,21.72083,0.6,Aceh
919,2020-07-08,63,20.741667,7.2,Aceh
920,2020-07-09,55,21.5375,2.2,Aceh
921,2020-07-10,63,21.429167,17.900002,Aceh
922,2020-07-11,65,21.262499,21.9,Aceh
923,2020-07-12,61,20.629168,22.099998,Aceh
924,2020-07-13,61,20.795834,11.099999,Aceh
925,2020-07-14,63,21.4,10.900001,Aceh
926,2020-07-15,51,21.875,1.1,Aceh
927,2020-07-16,63,21.791666,4.2999997,Aceh
928,2020-07-17,55,21.270832,6.2,Aceh
929,2020-07-18,63,21.012499,8.200001,Aceh
930,2020-07-19,63,21.629168,11.599999,Aceh
931,2020-07-20,63,21.308332,11.5,Aceh
932,2020-07-21,61,20.708334,9.300001,Aceh
933,2020-07-22,63,20.637499,19.800001,Aceh
934,2020-07-23,63,20.641668,13.399999,Aceh
935,2020-07-24,61,20.770834,4.7999997,Aceh
936,2020-07-25,55,21.35,6.9999995,Aceh
937,2020-07-26,63,20.975,29.6,Aceh
938,2020-07-27,63,21.029165,23.5,Aceh
939,2020-07-28,63,20.283335,29.0,Aceh
940,2020-07-29,55,21.420832,4.2999997,Aceh
941,2020-07-30,61,21.812498,9.8,Aceh
942,2020-07-31,55,21.387499,2.7,Aceh
943,2020-08-01,55,22.65,3.1000001,Aceh
944,2020-08-02,53,22.429169,0.6,Aceh
945,2020-08-03,53,21.425001,2.5,Aceh
946,2020-08-04,3,22.141665,0.0,Aceh
947,2020-08-05,51,22.629168,0.4,Aceh
948,2020-08-06,51,22.991667,0.1,Aceh
949,2020-08-07,61,23.066668,3.3000002,Aceh
950,2020-08-08,55,22.541664,4.3,Aceh
951,2020-08-09,55,22.745834,3.3,Aceh
952,2020-08-10,63,22.2125,6.3,Aceh
953,2020-08-11,51,22.525002,1.3,Aceh
954,2020-08-12,61,22.079165,4.4,Aceh
955,2020-08-13,53,21.8125,2.6,Aceh
956,2020-08-14,51,22.679169,0.2,Aceh
957,2020-08-15,63,22.349998,4.7999997,Aceh
958,2020-08-16,51,22.145834,1.0,Aceh
959,2020-08-17,53,22.195833,1.5999999,Aceh
960,2020-08-18,53,22.470833,1.8000001,Aceh
961,2020-08-19,51,22.558332,1.0,Aceh
962,2020-08-20,51,23.016665,0.5,Aceh
963,2020-08-21,61,21.9375,6.3999996,Aceh
964,2020-08-22,61,21.179167,6.3,Aceh
965,2020-08-23,63,21.262499,13.1,Aceh
966,2020-08-24,63,21.345835,15.099998,Aceh
967,2020-08-25,61,21.595833,4.4,Aceh
968,2020-08-26,63,21.520834,14.0,Aceh
969,2020-08-27,63,20.766666,7.4999995,Aceh
970,2020-08-28,63,20.916668,11.5,Aceh
971,2020-08-29,63,21.225,7.7,Aceh
972,2020-08-30,63,21.304167,14.4,Aceh
973,2020-08-31,63,20.9125,34.2,Aceh
974,2020-09-01,61,21.40417,12.300001,Aceh
975,2020-09-02,63,21.370834,12.3,Aceh
976,2020-09-03,63,21.254168,12.1,Aceh
977,2020-09-04,53,21.525002,1.4000001,Aceh
978,2020-09-05,63,21.637503,13.9,Aceh
979,2020-09-06,63,20.641665,39.100002,Aceh
980,2020-09-07,65,21.129164,15.499999,Aceh
981,2020-09-08,63,21.595835,11.799999,Aceh
982,2020-09-09,55,21.0625,7.5,Aceh
983,2020-09-10,61,20.2875,17.1,Aceh
984,2020-09-11,61,19.991669,12.0,Aceh
985,2020-09-12,61,20.320833,16.4,Aceh
986,2020-09-13,63,20.966665,11.9,Aceh
987,2020-09-14,55,21.604166,6.2,Aceh
988,2020-09-15,63,20.920834,14.0,Aceh
989,2020-09-16,53,22.129164,1.4000001,Aceh
990,2020-09-17,53,22.349997,1.3000001,Aceh
991,2020-09-18,53,21.366667,1.8,Aceh
992,2020-09-19,51,21.6875,2.4,Aceh
993,2020-09-20,53,22.237503,2.1999998,Aceh
994,2020-09-21,51,22.616669,0.2,Aceh
995,2020-09-22,51,22.495832,0.6,Aceh
996,2020-09-23,61,21.545835,4.8,Aceh
997,2020-09-24,63,20.795832,21.0,Aceh
998,2020-09-25,61,21.008333,9.499999,Aceh
999,2020-09-26,63,21.187502,8.4,Aceh
1000,2020-09-27,51,21.875002,0.8000001,Aceh
1001,2020-09-28,53,22.050003,1.2,Aceh
1002,2020-09-29,63,21.6625,8.7,Aceh
1003,2020-09-30,63,21.2,7.0000005,Aceh
1004,2020-10-01,61,21.095833,4.2999997,Aceh
1005,2020-10-02,61,20.683334,6.9999995,Aceh
1006,2020-10-03,61,20.541666,6.8,Aceh
1007,2020-10-04,63,21.079165,19.0,Aceh
1008,2020-10-05,63,21.100002,18.900002,Aceh
1009,2020-10-06,63,21.1625,13.7,Aceh
1010,2020-10-07,63,20.587502,21.599998,Aceh
1011,2020-10-08,63,19.620832,18.199999,Aceh
1012,2020-10-09,63,19.9875,20.999998,Aceh
1013,2020-10-10,61,19.825003,28.9,Aceh
1014,2020-10-11,55,20.491669,8.2,Aceh
1015,2020-10-12,63,20.133333,10.599999,Aceh
1016,2020-10-13,63,20.404165,14.399999,Aceh
1017,2020-10-14,55,21.537498,4.8,Aceh
1018,2020-10-15,63,21.566666,12.900001,Aceh
1019,2020-10-16,61,21.737501,3.6,Aceh
1020,2020-10-17,61,20.9125,10.1,Aceh
1021,2020-10-18,51,21.729166,0.8,Aceh
1022,2020-10-19,61,21.612497,8.3,Aceh
1023,2020-10-20,53,21.887499,3.3000002,Aceh
1024,2020-10-21,63,21.295832,10.900001,Aceh
1025,2020-10-22,63,20.870832,13.7,Aceh
1026,2020-10-23,61,20.8375,10.1,Aceh
1027,2020-10-24,63,20.620834,23.099998,Aceh
1028,2020-10-25,63,20.270834,32.100002,Aceh
1029,2020-10-26,61,21.033335,6.4999995,Aceh
1030,2020-10-27,53,21.816666,2.0,Aceh
1031,2020-10-28,55,22.074997,3.1000001,Aceh
1032,2020-10-29,51,21.558332,0.7,Aceh
1033,2020-10-30,61,21.3125,6.9999995,Aceh
1034,2020-10-31,65,21.0875,18.899998,Aceh
1035,2020-11-01,63,20.616667,10.8,Aceh
1036,2020-11-02,63,20.595835,15.8,Aceh
1037,2020-11-03,61,20.54167,8.599999,Aceh
1038,2020-11-04,63,20.129166,16.300001,Aceh
1039,2020-11-05,63,20.645834,10.6,Aceh
1040,2020-11-06,63,20.570833,13.399999,Aceh
1041,2020-11-07,63,20.374998,56.1,Aceh
1042,2020-11-08,63,20.708334,25.100002,Aceh
1043,2020-11-09,63,20.541666,14.5,Aceh
1044,2020-11-10,63,20.699999,10.200001,Aceh
1045,2020-11-11,63,21.070835,9.7,Aceh
1046,2020-11-12,61,21.041666,7.7,Aceh
1047,2020-11-13,65,20.887503,31.800001,Aceh
1048,2020-11-14,63,21.233332,21.399996,Aceh
1049,2020-11-15,63,21.337502,22.9,Aceh
1050,2020-11-16,63,20.758333,13.0,Aceh
1051,2020-11-17,63,20.858334,8.400001,Aceh
1052,2020-11-18,63,20.758333,15.5,Aceh
1053,2020-11-19,61,20.633333,18.8,Aceh
1054,2020-11-20,63,20.7,22.5,Aceh
1055,2020-11-21,63,20.566668,21.9,Aceh
1056,2020-11-22,63,20.0875,42.100002,Aceh
1057,2020-11-23,61,20.370834,5.0,Aceh
1058,2020-11-24,55,20.191666,6.8,Aceh
1059,2020-11-25,55,20.866669,2.8,Aceh
1060,2020-11-26,63,19.641668,13.400001,Aceh
1061,2020-11-27,61,19.995832,14.2,Aceh
1062,2020-11-28,61,20.141668,19.199999,Aceh
1063,2020-11-29,61,20.316668,11.2,Aceh
1064,2020-11-30,53,20.95,2.0,Aceh
1065,2020-12-01,63,21.195833,16.4,Aceh
1066,2020-12-02,65,20.812502,32.5,Aceh
1067,2020-12-03,63,20.099998,31.499998,Aceh
1068,2020-12-04,65,19.445833,99.4,Aceh
1069,2020-12-05,61,19.966665,27.199999,Aceh
1070,2020-12-06,61,20.187498,11.899999,Aceh
1071,2020-12-07,63,20.324999,8.8,Aceh
1072,2020-12-08,53,20.799997,2.2,Aceh
1073,2020-12-09,61,20.758333,7.4000006,Aceh
1074,2020-12-10,63,20.437498,16.699999,Aceh
1075,2020-12-11,63,20.133331,31.599997,Aceh
1076,2020-12-12,63,20.5375,18.500002,Aceh
1077,2020-12-13,63,20.525002,35.3,Aceh
1078,2020-12-14,63,20.679167,11.700001,Aceh
1079,2020-12-15,63,20.608334,17.000002,Aceh
1080,2020-12-16,63,20.291666,10.099999,Aceh
1081,2020-12-17,61,19.891668,9.8,Aceh
1082,2020-12-18,61,19.820833,16.2,Aceh
